Selendis,1940,Helios,2580,Scientist,1760,Ascendant,1520,Dehaka,2280,Prophet,1040,Selendis,1060,Scientist,2160,Selendis,1500,
Kerrigan,1920,Spirit,1680,Ascendant,1200,Swann,1360,Prophet,1280,Scientist,1800,Dark Templar,1600,Spirit,1800,Zagara,1220,Ascendant,1280,
Dark Templar,1500,Kerrigan,1300,Selendis,1300,Prophet,1360,Scientist,1540,Scientist,1200,Stukov,2060,Ares,1420,Zagara,2380,
Dehaka,1680,Engineer,1420,Nomad,1420,Nomad,1380,Prophet,1480,Ascendant,1540,Swann,1320,Mira,1340,Zagara,1120,Artanis,1500,
Stukov,1560,Spirit,1600,Kerrigan,1820,Stukov,1720,Nomad,1780,Zagara,1120,Stukov,1280,Stukov,600,Prophet,1780,Ascendant,1160,
Ares,1860,Zagara,1440,Ascendant,1200,Dark Templar,1280,Scientist,1200,Kerrigan,1320,Spirit,1200,Nomad,1880,Mira,1660,
Selendis,1520,Prophet,1480,Zagara,1220,Ascendant,1460,Ares,1300,Selendis,1520,Nomad,1180,Dehaka,1160,Artanis,1380,Ascendant,1200,
Stukov,880,Nomad,1380,Scientist,1880,Dehaka,1280,Prophet,1360,Spirit,1480,Zagara,1440,Spirit,1540,Swann,1840,Ascendant,1200,
Nomad,1440,Selendis,1300,Selendis,1380,Dark Templar,1620,Zagara,1200,Ascendant,1440,Dehaka,2340,Prophet,1420,
Dehaka,2280,Prophet,2220,Ascendant,1140,Ascendant,1360,Team Nova,1780,Dark Templar,1660,Scientist,1540,Zagara,1140,Selendis,1280,Selendis,1140,
Mira,1500,Ascendant,2500,Mira,1160,Nomad,1640,Swann,1640,Stukov,1400,Niadra,1820,Spirit,2040,Prophet,1220,Thakras,1260,
Prophet,2560,Dehaka,1140,Scientist,1880,Helios,1560,Ascendant,1240,Zagara,1440,Mira,1460,Stukov,920,Mira,1820,Ares,1440,
Scientist,1860,Ascendant,1400,Prophet,1480,Kerrigan,1240,Dark Templar,1220,Stukov,1380,Artanis,1240,Swann,1480,Ascendant,1200,Zagara,1940,
Spirit,1980,Zagara,1240,Scientist,1500,Scientist,1680,Engineer,1860,Ascendant,1200,Selendis,1160,Dehaka,1840,Team Nova,1800,Nomad,1500,
Swann,1100,Spirit,1440,Ascendant,1580,Selendis,1260,Zagara,1200,Dehaka,1860,Scientist,1180,Scientist,2060,Ascendant,1540,Stukov,1520,
Kerrigan,1040,Selendis,1220,Stukov,1680,Team Nova,1320,Ares,1200,Zagara,1200,Scientist,1220,Scientist,1240,Ascendant,1220,Mira,1540,
Prophet,1960,Ares,1440,Kerrigan,1600,Scientist,1040,Scientist,1720,Scientist,2200,Ascendant,1340,Spirit,1280,Zagara,1280,Ascendant,1960,
Ascendant,1180,Ascendant,1160,Scientist,1400,Zagara,980,Nomad,1540,Dehaka,1440,Ascendant,1320,Dark Templar,1460,Ascendant,1220,Selendis,1280,
Dark Templar,1900,Prophet,2440,Kerrigan,1960,Zagara,1380,Scientist,1460,Scientist,1340,Team Nova,2000,Selendis,1340,Selendis,1160,Stukov,1200,
Thakras,2440,Ascendant,2180,Prophet,1340,Ascendant,1180,Stukov,1340,Swann,1600,Zagara,2280,Scientist,1200,Stukov,1880,Stukov,1200,
Zagara,1180,Ascendant,2080,Kerrigan,2340,Ascendant,1220,Stukov,1240,Dark Templar,1780,Helios,1560,Engineer,1620,Ascendant,1200,Prophet,1100,
Selendis,1520,Dehaka,1360,Mira,1360,Scientist,1200,Stukov,1400,Niadra,1900,Engineer,1540,Artanis,1340,Ares,1240,Spirit,1320,
Scientist,1600,Team Nova,1380,Dehaka,1260,Spirit,1220,Mira,1240,Niadra,2440,Ascendant,1240,Engineer,1800,Spirit,1920,
Scientist,2240,Swann,1520,Prophet,1140,Scientist,1340,Scientist,1560,Ascendant,1000,Kerrigan,1020,Zagara,1920,Selendis,1360,Ascendant,1560,
Spirit,1520,Scientist,1200,Stukov,1200,Zagara,1600,Ares,1220,Dehaka,1940,Selendis,1180,Spirit,1880,Artanis,2460,Team Nova,2060,
Team Nova,2000,Dark Templar,1760,Ascendant,1820,Dehaka,1360,Prophet,2260,Ares,1100,Stukov,1220,Niadra,1160,Stukov,2060,Ascendant,1240,
Ascendant,1500,Prophet,1740,Stukov,820,Stukov,1920,Kerrigan,1400,Scientist,1380,Zagara,1200,Scientist,1360,Stukov,1620,Ascendant,1420,
Nomad,1560,Zagara,1520,Scion,1900,Dehaka,1100,Prophet,1260,Scientist,1120,Stukov,1640,Ascendant,1220,Selendis,1420,Dark Templar,1920,
Dehaka,1920,Ascendant,1800,Prophet,1760,Ares,1200,Zagara,1760,Spirit,1360,Stukov,1200,Mira,1740,Scientist,980,Selendis,1200,
Scientist,2200,Artanis,2060,Spirit,1540,Thakras,1140,Dark Templar,1460,Prophet,1460,Zagara,1540,Ares,1160,Artanis,1240,Ascendant,1180,
Mira,1860,Scientist,1360,Niadra,1080,Ascendant,1240,Dehaka,1580,Stukov,1180,Artanis,1260,Ascendant,2180,Stukov,1100,Ares,1180,
Team Nova,1400,Kerrigan,1300,Engineer,1600,Ascendant,1460,Selendis,1520,Prophet,1620,Scientist,1200,Zagara,1220,Scientist,1340,Ares,1120,
Prophet,1860,Stukov,800,Nomad,2020,Ascendant,1360,Spirit,1680,Scientist,1300,Spirit,1460,Ascendant,1220,Kerrigan,1100,Niadra,1200,
Selendis,1920,Dehaka,1860,Prophet,1100,Selendis,1880,Zagara,2000,Ares,1920,Spirit,1180,Ascendant,1200,Ascendant,1200,Ascendant,1200,
Spirit,1860,Ascendant,1200,Nomad,1840,Selendis,1180,Ascendant,1180,Zagara,1260,Selendis,1460,Kerrigan,1180,Ares,1920,Prophet,1820,
Team Nova,1500,Zagara,2480,Prophet,1640,Helios,1560,Swann,1780,Artanis,1200,Kerrigan,1260,Ascendant,1500,Ascendant,1200,Spirit,1300,
Team Nova,1560,Thakras,1920,Nomad,1440,Prophet,1960,Spirit,1600,Scientist,2140,Scientist,2540,Zagara,1620,Ascendant,2060,Swann,2080,
Scientist,1520,Dark Templar,1600,Zagara,1220,Selendis,1560,Ascendant,1160,Scientist,1800,Kerrigan,2200,Ascendant,1180,Spirit,1500,Mira,1880,
Niadra,1240,Kerrigan,1420,Prophet,1480,Stukov,1200,Artanis,1180,Selendis,1340,Nomad,1420,Artanis,1180,Stukov,1180,
Spirit,1420,Dehaka,2580,Artanis,1340,Prophet,1940,Stukov,1760,Scientist,2160,Artanis,1180,Ascendant,1680,Ares,1200,
Niadra,1420,Ascendant,1240,Ares,1880,Engineer,1380,Swann,1160,Ascendant,1200,Dehaka,1320,Mira,1720,Ares,1200,Ascendant,1180,
Niadra,1400,Mira,1480,Ascendant,1260,Mira,1360,Scientist,2320,Thakras,1080,Engineer,1400,Stukov,820,Stukov,1880,Prophet,1520,
Dehaka,1800,Ares,1800,Team Nova,1580,Zagara,2580,Spirit,1140,Nomad,1560,Scientist,1320,Selendis,1320,Ascendant,1200,Ascendant,1200,
Nomad,1500,Dark Templar,1580,Dehaka,1140,Team Nova,1500,Ares,1180,Zagara,1400,Scientist,1200,Selendis,1520,Ascendant,1220,Ascendant,1200,
Selendis,1160,Spirit,1720,Dark Templar,1560,Dehaka,1220,Niadra,1360,Artanis,1740,Scientist,1520,Ascendant,1240,Prophet,1160,Team Nova,1620,
Ascendant,1800,Niadra,1960,Stukov,2500,Thakras,1060,Swann,1900,Stukov,1880,Spirit,1540,Prophet,1580,Ascendant,1200,Nomad,1140,
Ascendant,1180,Ascendant,1420,Nomad,2140,Stukov,1260,Ascendant,1180,Zagara,1200,Scientist,1600,Scientist,1620,Kerrigan,1180,Dark Templar,2160,
Selendis,1680,Prophet,1840,Team Nova,1920,Dehaka,1040,Scientist,1520,Spirit,1780,Ascendant,1540,Mira,1620,Dark Templar,1320,Niadra,1500,
Helios,1200,Ares,1200,Zagara,1240,Scientist,1240,Prophet,1140,Spirit,1400,Selendis,1240,Dehaka,1180,Scientist,1420,Ascendant,1180,
Mira,1940,Zagara,1160,Swann,1600,Nomad,2060,Artanis,2220,Prophet,2180,Dehaka,2240,Spirit,1840,Helios,1440,Ascendant,1220,
Niadra,1140,Selendis,1300,Prophet,1180,Mira,1460,Dehaka,1280,Mira,1620,Selendis,1300,Ascendant,1040,Nomad,1120,
Kerrigan,2100,Niadra,1300,Prophet,1380,Scientist,1380,Swann,1400,Artanis,1400,Artanis,1180,Ares,1280,Nomad,1560,Ascendant,1200,
Dehaka,1360,Helios,1860,Ares,1840,Mira,1900,Stukov,1720,Ascendant,1200,Ascendant,1120,Ascendant,1420,Mira,1780,
Stukov,1420,Prophet,1280,Dark Templar,1820,Zagara,1500,Spirit,1860,Team Nova,1280,Kerrigan,1720,Scientist,1480,Selendis,1240,Nomad,1180,
Ascendant,1200,Zagara,1380,Selendis,1540,Selendis,1540,Team Nova,1660,Dark Templar,1740,Kerrigan,1220,Ascendant,1200,Ascendant,1200,Selendis,1520,
Ascendant,1220,Thakras,1140,Mira,1540,Stukov,1200,Scientist,1200,Prophet,1320,Stukov,1200,Swann,960,Niadra,1960,Scientist,1200,
Niadra,1340,Scion,1840,Ascendant,1180,Stukov,1200,Mira,2000,Dehaka,1720,Spirit,1720,Nomad,1860,Artanis,1560,Team Nova,1800,
Zagara,1180,Selendis,1380,Ascendant,1520,Nomad,1420,Selendis,1580,Kerrigan,1780,Prophet,1680,Ascendant,1380,Helios,1520,Stukov,600,
Dark Templar,1700,Scientist,1380,Swann,1160,Ares,1120,Nomad,1460,Spirit,1380,Ascendant,1200,Niadra,1000,Engineer,1300,
Scientist,2160,Ascendant,1100,Kerrigan,1060,Spirit,1440,Zagara,1200,Spirit,1440,Selendis,1040,Nomad,1460,Prophet,1120,Stukov,1620,
Niadra,1020,Prophet,1600,Dark Templar,1340,Spirit,1420,Artanis,1520,Helios,1600,Kerrigan,1400,Ascendant,600,Stukov,1460,Artanis,1600,
Team Nova,940,Scientist,2300,Stukov,1880,Spirit,1360,Prophet,1820,Zagara,1300,Scientist,1240,Kerrigan,1340,Ares,1180,Scientist,1200,
Scientist,1480,Scientist,1440,Selendis,1420,Dehaka,1340,Artanis,1200,Team Nova,1660,Ascendant,1260,Zagara,1060,Selendis,1500,Selendis,1340,
Dehaka,1980,Helios,1380,Zagara,1240,Ascendant,1360,Dark Templar,1580,Spirit,1640,Scientist,1560,Ascendant,1500,Prophet,1360,
Artanis,2200,Prophet,1560,Dark Templar,1660,Niadra,960,Scientist,2000,Scientist,1900,Kerrigan,1080,Ares,1200,Selendis,1220,Ares,1180,
Dark Templar,1780,Scientist,1520,Stukov,700,Helios,1460,Zagara,1180,Selendis,1480,Artanis,1460,Kerrigan,1480,Selendis,1200,Ascendant,1200,
Selendis,1680,Dark Templar,1560,Selendis,1220,Prophet,1520,Ascendant,1680,Ascendant,1200,Zagara,1160,Kerrigan,1140,Ascendant,1200,Spirit,1520,
Nomad,1760,Spirit,1480,Scientist,2500,Stukov,600,Thakras,1480,Team Nova,1760,Selendis,1480,Swann,2040,Prophet,2120,Zagara,1280,
Zagara,2580,Spirit,1860,Artanis,1720,Swann,1140,Prophet,1980,Artanis,1200,Dehaka,1100,Stukov,1200,Scientist,1240,Ascendant,1180,
Zagara,1840,Dehaka,1200,Nomad,1400,Spirit,1580,Spirit,1780,Stukov,1400,Swann,900,Selendis,1460,Selendis,1520,Stukov,1400,
Scientist,2320,Kerrigan,2280,Zagara,2280,Selendis,1820,Dark Templar,2060,Spirit,1860,Ascendant,1620,Prophet,2240,Stukov,1860,Helios,2060,
Spirit,1760,Nomad,2380,Spirit,2380,Selendis,1880,Dehaka,1620,Stukov,1240,Scientist,1760,Scientist,1180,
Scientist,1780,Prophet,1260,Dark Templar,1460,Kerrigan,1080,Zagara,1460,Selendis,1140,Ascendant,1440,Team Nova,1480,Nomad,1640,Ares,1840,
Dehaka,2520,Dark Templar,1580,Prophet,1320,Stukov,1420,Spirit,1660,Niadra,1180,Ascendant,1300,Helios,2380,Ascendant,2200,Scientist,1900,
Zagara,2360,Dehaka,1040,Prophet,1800,Ascendant,1160,Spirit,1380,Ascendant,600,Ascendant,1300,Swann,1360,Stukov,2020,Nomad,1260,
Zagara,1280,Scientist,1640,Kerrigan,1200,Selendis,1900,Prophet,1520,Selendis,1600,Ares,1480,Ascendant,1440,Ascendant,1200,Scientist,1200,
Nomad,1360,Selendis,1680,Artanis,1860,Dehaka,1220,Swann,1620,Dark Templar,680,Stukov,1460,Ascendant,1180,Prophet,1120,Zagara,1140,
Mira,1860,Ascendant,1160,Spirit,1560,Swann,1720,Mira,1520,Stukov,1200,Dehaka,1140,Mira,1260,Prophet,1240,
Stukov,1900,Scientist,1660,Spirit,1900,Dark Templar,1240,Spirit,1460,Selendis,2160,Dehaka,2280,Helios,1620,Prophet,1560,
Ascendant,1900,Spirit,1620,Scientist,1640,Scientist,1060,Zagara,1540,Selendis,1760,Helios,1840,Team Nova,1580,Dark Templar,1780,Dehaka,1200,
Zagara,1440,Kerrigan,1400,Team Nova,1580,Scientist,1280,Spirit,2440,Stukov,1740,Prophet,1000,Ascendant,1200,Stukov,1200,Swann,1760,
Ascendant,1180,Zagara,1340,Scientist,1280,Prophet,1420,Swann,1280,Ascendant,1200,Helios,1260,Selendis,1140,Spirit,1720,Dehaka,1200,
Ascendant,1360,Scientist,2040,Ascendant,2440,Dehaka,2520,Stukov,1400,Swann,1920,Dark Templar,1920,Spirit,1700,Zagara,1220,Mira,1360,
Dark Templar,1260,Nomad,1580,Prophet,2580,Kerrigan,2000,Helios,1800,Zagara,1240,Scientist,1160,Scientist,1200,Ascendant,1660,
Ares,1300,Dehaka,2340,Team Nova,1540,Ascendant,1220,Ascendant,1200,Niadra,1280,Scientist,1240,Selendis,1360,Nomad,1620,Ascendant,2580,
Kerrigan,1400,Spirit,1120,Team Nova,1640,Prophet,1360,Helios,1120,Ascendant,1320,Ares,1300,Zagara,2060,Ascendant,1200,Ascendant,1200,
Dehaka,2580,Ascendant,1780,Selendis,1600,Scientist,1760,Ascendant,1480,Scientist,1380,Scientist,1300,Zagara,1200,Team Nova,1800,Nomad,1600,
Team Nova,960,Artanis,1220,Stukov,1580,Dehaka,820,Zagara,1720,Stukov,1660,Engineer,1560,Artanis,1080,Artanis,1180,Ascendant,1360,
Scion,2100,Team Nova,2400,Stukov,1660,Selendis,2020,Scientist,1240,Zagara,1900,Dehaka,960,Selendis,1040,Artanis,1620,
Prophet,1200,Dark Templar,1520,Zagara,1540,Mira,1380,Spirit,1120,Stukov,1160,Selendis,940,Dehaka,1940,Scientist,1200,
Prophet,1560,Team Nova,1560,Artanis,1520,Thakras,1720,Engineer,1500,Engineer,1800,Ascendant,1320,Scientist,1260,Zagara,1400,Dark Templar,1140,
Scientist,1840,Stukov,1360,Ascendant,1200,Kerrigan,1180,Artanis,1180,Ascendant,1500,Prophet,1340,Zagara,1300,Artanis,1220,Stukov,1660,
Scientist,2180,Zagara,2220,Selendis,1380,Ascendant,1100,Selendis,1280,Dehaka,1900,Ares,1160,Scientist,1420,Spirit,1180,Mira,1540,
Selendis,1320,Artanis,1400,Selendis,2560,Mira,1380,Prophet,1660,Kerrigan,1140,Dark Templar,1140,Ascendant,2520,Zagara,1200,
Dehaka,1060,Dark Templar,1240,Selendis,1140,Helios,1940,Prophet,1460,Niadra,1340,Mira,1460,Selendis,1520,Selendis,1780,Ascendant,1560,
Dehaka,2060,Dark Templar,1260,Scientist,1660,Helios,1440,Stukov,1200,Prophet,1200,Spirit,1640,Zagara,1380,Mira,1740,
Dehaka,1240,Team Nova,1680,Helios,1380,Swann,1560,Stukov,1660,Nomad,1860,Zagara,1320,Selendis,1600,Prophet,1360,Ascendant,1580,
Ares,2060,Mira,1780,Zagara,1040,Stukov,1880,Artanis,1240,Stukov,1240,Prophet,1220,Selendis,1220,Dehaka,1180,Ascendant,1560,
Selendis,1280,Prophet,2580,Spirit,2020,Kerrigan,1480,Zagara,1240,Dark Templar,1280,Team Nova,1620,Stukov,1500,Scientist,1840,Ares,1620,
Scientist,1200,Selendis,1260,Artanis,1380,Zagara,1020,Dark Templar,1220,Engineer,1380,Ascendant,1180,Team Nova,1340,Kerrigan,1060,Mira,1140,
Dehaka,1260,Artanis,1500,Dark Templar,1780,Nomad,1500,Ascendant,1580,Prophet,1160,Mira,1500,Zagara,1780,Selendis,1460,Ascendant,1740,
Zagara,1340,Prophet,1680,Scientist,1520,Mira,1860,Selendis,1760,Kerrigan,1380,Scientist,2440,Ascendant,2480,Swann,1680,Stukov,1580,
Scientist,1780,Ares,2180,Scientist,1220,Zagara,1180,Dehaka,1220,Spirit,1160,Dark Templar,1380,Scientist,1200,Prophet,1520,
Thakras,2500,Dark Templar,2120,Stukov,1680,Ares,1160,Swann,1460,Mira,1480,Ascendant,1220,Niadra,960,Stukov,1740,Ascendant,1200,
Prophet,1420,Dark Templar,1860,Zagara,1220,Ascendant,1220,Selendis,1420,Ascendant,1360,Ascendant,1760,Ascendant,1380,Dehaka,1360,Ascendant,1240,
Dehaka,2040,Spirit,2220,Swann,1660,Ascendant,1320,Zagara,1400,Artanis,1180,Prophet,1400,Scientist,1200,Ascendant,1200,Ascendant,1200,
Dehaka,1180,Spirit,1420,Ascendant,1860,Stukov,1260,Scientist,1200,Ares,1200,Scientist,1020,Selendis,1240,Spirit,1280,
Artanis,1280,Niadra,1180,Dehaka,2240,Stukov,1340,Ares,1220,Ascendant,1240,Prophet,1300,
Ares,1760,Spirit,1240,Scientist,1500,Nomad,1820,Zagara,1560,Stukov,1300,Kerrigan,1600,Swann,1300,Stukov,1640,Spirit,2040,
Prophet,1040,Ares,1160,Ares,1340,Zagara,1200,Dehaka,1220,Stukov,1200,Scientist,1340,Artanis,1360,Ares,1200,Scientist,1200,
Selendis,1900,Spirit,1300,Ascendant,1640,Zagara,1060,Swann,1160,Scientist,1380,Thakras,1140,Prophet,1360,Helios,1120,Dark Templar,1420,
Ascendant,1000,Niadra,1800,Scientist,1200,Scientist,1200,Spirit,1180,Ascendant,1200,Spirit,1280,Thakras,1380,Ascendant,1200,Dark Templar,1340,
Scientist,1200,Prophet,1360,Ascendant,1600,Selendis,1440,Zagara,1100,Spirit,1540,Kerrigan,1140,Ascendant,1200,Spirit,1140,Scientist,1200,
Selendis,1860,Prophet,1320,Ascendant,1240,Ares,1200,Zagara,1160,Ascendant,1460,Spirit,1600,Mira,1480,Nomad,1460,Dehaka,1400,
Zagara,1380,Swann,1800,Dehaka,1240,Dark Templar,2160,Ascendant,1160,Team Nova,1780,Stukov,1200,Ares,2100,Ascendant,1440,Artanis,1260,
Mira,1940,Ascendant,2060,Zagara,1920,Scientist,2580,Dehaka,2300,Prophet,1920,Ascendant,1460,Selendis,1460,Scientist,2140,Scientist,1980,
Nomad,1440,Kerrigan,1120,Niadra,1160,Selendis,1600,Scientist,1540,Spirit,1600,Spirit,1500,Prophet,940,Scientist,1160,Team Nova,1480,
Nomad,1700,Scientist,1640,Dehaka,940,Artanis,1820,Niadra,1200,Spirit,1500,Spirit,1220,Stukov,1480,Ascendant,1160,Mira,1520,
Selendis,1360,Spirit,1640,Spirit,1720,Nomad,1480,Artanis,2020,Scientist,1620,Niadra,1100,Prophet,1220,Dehaka,1500,Artanis,1160,
Dark Templar,1420,Zagara,1180,Prophet,920,Artanis,1480,Selendis,1800,Dehaka,1200,Ares,1960,Scientist,1520,Team Nova,1800,Ascendant,1260,
Selendis,1420,Dark Templar,1700,Zagara,2060,Ascendant,2400,Stukov,1180,Stukov,1260,Artanis,1360,Spirit,1960,Scion,2100,Kerrigan,1200,
Scientist,1340,Ascendant,1260,Ascendant,1700,Nomad,1040,Dehaka,1740,Selendis,1240,Team Nova,1500,Ascendant,1200,Artanis,1300,Zagara,1240,
Swann,2120,Zagara,1400,Team Nova,2300,Scientist,2240,Scientist,1280,Dehaka,1420,Ascendant,1900,Ascendant,1480,Nomad,1760,Scientist,1220,
Stukov,2000,Dark Templar,1740,Selendis,1640,Prophet,1840,Dehaka,1320,Zagara,1180,Artanis,1460,Ares,1280,Stukov,1200,Ares,1500,
Scientist,1920,Ares,1200,Zagara,1180,Spirit,1280,Artanis,1260,Artanis,1500,Helios,1560,Kerrigan,1520,Spirit,1460,Ascendant,1200,
Scion,1920,Ascendant,1860,Zagara,1240,Stukov,1220,Scientist,1540,Stukov,1200,Kerrigan,1200,Ascendant,1760,Selendis,1420,Selendis,1640,
Stukov,1380,Scientist,1200,Scientist,1200,Ascendant,1200,Zagara,1260,Thakras,1480,Ascendant,1200,Stukov,1200,Stukov,980,
Spirit,1440,Prophet,1240,Zagara,1000,Team Nova,1360,Mira,1220,Kerrigan,1060,Helios,1800,Nomad,1600,Selendis,1260,
Kerrigan,1280,Mira,1400,Ascendant,2540,Zagara,2480,Ascendant,1540,Stukov,1200,Stukov,1820,Swann,1400,Scientist,1200,Prophet,1180,
Scientist,1380,Scientist,1280,Dehaka,1140,Prophet,1320,Selendis,1400,Dark Templar,1280,Zagara,1360,Scientist,1180,Spirit,1260,Ascendant,1520,
Selendis,1300,Zagara,1580,Artanis,1220,Selendis,660,Stukov,1220,Ascendant,1540,Swann,1160,Ascendant,1460,Dehaka,1300,Dark Templar,920,
Zagara,1180,Dark Templar,2300,Ascendant,1260,Ares,2080,Scientist,1420,Scientist,1960,Thakras,1480,Selendis,1600,Stukov,1460,
Prophet,2040,Team Nova,1820,Ares,1660,Zagara,1300,Nomad,1320,Helios,1520,Dark Templar,1640,Ascendant,1300,Helios,1260,Thakras,1160,
Prophet,2060,Dehaka,1340,Helios,1140,Scientist,1480,Ascendant,1400,Zagara,1160,Mira,1420,Selendis,1220,Dark Templar,1640,Nomad,1300,
Ascendant,2520,Artanis,1380,Spirit,2080,Prophet,1280,Zagara,1160,Dehaka,1420,Team Nova,1880,Dark Templar,1420,Spirit,1220,Nomad,1540,
Spirit,1460,Dehaka,1620,Prophet,1480,Nomad,1360,Artanis,1380,Selendis,1540,Scientist,1320,Zagara,1500,Ascendant,1500,Ascendant,1200,
Swann,1600,Mira,1440,Selendis,1380,Scientist,1380,Scientist,1900,Helios,1640,Zagara,1560,Kerrigan,1500,Nomad,1680,Selendis,1740,
Dehaka,1940,Scientist,1600,Selendis,1600,Team Nova,1300,Dark Templar,880,Artanis,1200,Spirit,1280,Scientist,1220,Zagara,940,Ascendant,1660,
Swann,1460,Niadra,1220,Ascendant,1380,Ascendant,1100,Prophet,2180,Ascendant,1580,Dehaka,1240,Ascendant,1200,Ascendant,1200,Scientist,1300,
Team Nova,1420,Ascendant,1180,Nomad,1220,Ascendant,1340,Prophet,2280,Selendis,1360,Zagara,1100,Ascendant,1200,Kerrigan,2200,Selendis,1300,
Selendis,1340,Team Nova,1260,Ascendant,1960,Niadra,1000,Dehaka,1380,Scientist,1200,Scientist,1200,Prophet,1020,Selendis,1420,Scientist,1220,
Nomad,1500,Helios,1400,Dehaka,1200,Scientist,1480,Dark Templar,1560,Ascendant,1240,Scientist,1340,Helios,1500,Niadra,1220,Prophet,1660,
Stukov,1120,Spirit,1420,Ares,1120,Artanis,2100,Artanis,2280,Dehaka,1300,Team Nova,2040,Scientist,1300,Prophet,1660,Niadra,1200,
Spirit,1680,Ares,1020,Prophet,1060,Scientist,1120,Ascendant,1180,Ascendant,1200,Dehaka,1100,Nomad,1660,Zagara,1220,
Spirit,2320,Zagara,1640,Ascendant,1260,Stukov,1680,Team Nova,1640,Helios,1700,Artanis,1600,Artanis,860,Thakras,1300,Ascendant,1200,
Mira,1460,Spirit,1880,Selendis,1520,Nomad,1660,Scientist,2340,Nomad,1400,Team Nova,1500,Niadra,1320,Engineer,1720,
Spirit,1960,Swann,1000,Niadra,1100,Selendis,1240,Spirit,1140,Kerrigan,1160,Nomad,1540,Scientist,1180,Prophet,1180,Artanis,1400,
Spirit,1780,Team Nova,1300,Niadra,1500,Scientist,2280,Prophet,1600,Spirit,1300,Kerrigan,1400,Dark Templar,1440,Ascendant,1540,
Kerrigan,1120,Selendis,1480,Dark Templar,1380,Prophet,760,Nomad,640,Ares,1760,Niadra,1320,Artanis,1580,Ascendant,600,Helios,2120,
Ascendant,1240,Stukov,1200,Stukov,1200,Selendis,1300,Ascendant,1340,Engineer,1380,Spirit,1520,Ascendant,1540,Zagara,1120,Dehaka,1140,
Dehaka,2580,Mira,2040,Zagara,1100,Scion,1440,Nomad,2020,Stukov,1420,Artanis,1300,Artanis,1620,Prophet,1400,Spirit,1180,
Niadra,1180,Dark Templar,2320,Prophet,1980,Scientist,1280,Helios,1520,Ascendant,1180,Thakras,1180,Scion,1820,Engineer,1400,Artanis,1260,
Kerrigan,1320,Stukov,1580,Scientist,1200,Mira,1880,Zagara,1340,Selendis,1960,Prophet,1280,Selendis,1160,Selendis,1460,
Team Nova,1620,Niadra,1000,Dehaka,1480,Scientist,1480,Ascendant,1480,Spirit,1780,Selendis,1520,Selendis,1460,Spirit,1740,Selendis,1480,
Spirit,2000,Niadra,1160,Selendis,1480,Scientist,1460,Nomad,1460,Ascendant,1160,Kerrigan,1200,Prophet,780,Scientist,1640,Spirit,1540,
Selendis,1380,Dehaka,1060,Prophet,1260,Zagara,1260,Ares,1960,Team Nova,1520,Selendis,1220,Scientist,1220,
Ascendant,1200,Selendis,1160,Dehaka,1200,Zagara,1460,Spirit,1260,Scientist,1500,Spirit,1240,Stukov,1400,Selendis,1400,Dark Templar,1700,
Stukov,1740,Stukov,1600,Team Nova,1340,Swann,1300,Prophet,1180,Ares,1500,Thakras,1520,Nomad,1340,Ascendant,1480,Zagara,1160,
Prophet,2020,Team Nova,1760,Selendis,1300,Nomad,1900,Scientist,1840,Engineer,1480,Zagara,1200,Ascendant,1740,Dehaka,1160,Ascendant,680,
Dehaka,1880,Selendis,1540,Selendis,1680,Zagara,2160,Team Nova,1800,Ascendant,1720,Helios,1380,Ascendant,1540,Engineer,1940,Artanis,1480,
Helios,2260,Ascendant,1300,Thakras,1100,Niadra,1820,Ascendant,1200,Scientist,1200,Scientist,1720,Artanis,1340,Ascendant,1160,Ascendant,1140,
Selendis,1360,Prophet,1840,Scion,2040,Artanis,1360,Zagara,1140,Ares,1420,Scientist,1180,Kerrigan,1300,Artanis,1820,Selendis,1420,
Artanis,1920,Kerrigan,1960,Ascendant,2540,Ascendant,1820,Selendis,1560,Dark Templar,1280,Prophet,1420,Engineer,1380,Scientist,1540,Zagara,1300,
Ascendant,1200,Helios,1100,Team Nova,940,Dehaka,1120,Dark Templar,1420,Zagara,2160,Selendis,1260,Prophet,1740,Ascendant,1160,Stukov,1160,
Nomad,1180,Prophet,1660,Ascendant,1280,Zagara,2560,Scientist,1400,Spirit,2320,Ascendant,1840,Ascendant,1440,Nomad,1440,Kerrigan,1380,
Zagara,1480,Spirit,2060,Kerrigan,1360,Scientist,1540,Ascendant,1180,Ascendant,1220,Ascendant,1180,Spirit,1180,Stukov,1440,Prophet,1160,
Team Nova,1300,Scientist,1240,Scientist,1580,Ascendant,1200,Mira,1500,Ares,1180,Dark Templar,1400,Niadra,1480,Prophet,1600,
Dehaka,2580,Nomad,1660,Ares,1780,Mira,1400,Scientist,1080,Zagara,1260,Selendis,1740,Ascendant,1160,Ascendant,1220,Stukov,1400,
Dark Templar,2100,Engineer,1280,Spirit,1600,Selendis,1380,Engineer,1660,Dehaka,1780,Zagara,1260,Scientist,1340,Selendis,1360,Ascendant,1160,
Ascendant,1200,Dark Templar,1540,Zagara,1980,Ascendant,1320,Kerrigan,1960,Ascendant,1200,Spirit,1180,Artanis,1200,Stukov,1200,Prophet,1400,
Dehaka,1180,Spirit,1220,Team Nova,1160,Dark Templar,1500,Zagara,1240,Selendis,1580,Ascendant,1480,Scientist,1680,Artanis,1160,Stukov,1000,
